gender,age_range,city_name,state_name,country_name,user_count,subject,description,link,image_link,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10
female,18-24,San Diego,California,United States,1,The Witcher | Netflix Official Site,Love the story and world building here. Very GoT-like.,https://www.netflix.com/title/80189685,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/fb3fef92-4b71-4ee7-9402-63d9a2bf9384_1630478223594_f502db71_f90c_4106_abea_13c208ae69fc.jpg,story building,monsters,medieval,magic,good story,fantasy,action,world building,wizards,suspenseful
female,18-24,Long Beach,California,United States,1,Tove Lo - Disco Tits,If you don’t like San Francisco gay club music we can’t be friends ,https://www.youtube.com/watch?v=8RQDPwODja4,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/751692ec-3221-4d01-b974-cea6b9819659_1630475623550_771e94fd_311c_426b_bd43_0ba4fc13af64.jpg,unique,offbeat,haha,music,dance,club music,weird music video,weird,tove love,tove lo talking body remix
male,18-24,San Diego,California,United States,2,Disclosure - Help Me Lose My Mind (WellSaid & Rubberteeth Bootleg),rage,https://soundcloud.com/wellsaid/disclosure-help-me-lose-my-mind-wsrt,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/9ad99b70-f514-449a-9bc1-bdf44cf70683_1630476356159_6cfc5dba_1e53_4255_aeb2_73535e3f6d97.jpg,WellSaid,tracks,soundcloud,sound,Rubberteeth,music,Mind,Lose,house,Help
female,13-17,Lexington,South Carolina,United States,1,Maze Runner Trilogy ,Surprisingly awesome trilogy ,https://en.wikipedia.org/wiki/Maze_Runner_(film_series),https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/250ba8d8-b608-402e-a853-fc5788f3c2b7_1630474062970_2d7c96c9_bbd3_49aa_9b2c_f7d5aa515ccd.jpg,unique concept ,twists and turns ,trilogy ,trilogies ,syfy,science fiction ,sci fi,mystery ,mysterious ,movies 
female,18-24,San Diego,California,United States,2,"Travis Scott & Quavo - Saint (Huncho Jack, Jack Huncho)",,https://www.youtube.com/watch?v=LK646FOG1tE,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/11c970dd-d732-4c4a-bd0b-69739357673e_1630473691149_3b2d640e_26c4_4269_9ca2_d10d77f7c482.jpg,fire,lit,rap,hip hop,travis scott,Travis,songs,song,Scott,saint
female,18-24,Jamaica Plain,Massachusetts,United States,1,Pitch Perfect (2012) - IMDb,Recently rewatched this with friends and it's as entertaining as I remembered. Catchy songs and funny characters.,https://www.imdb.com/title/tt1981677/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/825240f1-d7d5-4a43-ab86-a7c021911a24_1630475892162_c84d11de_3865_46de_bd97_9b1b28b74608.jpg,singing,musical,movies,drama,comedy,anna kendrick,,,,
female,25-34,Ontario,California,United States,1,Entry Way Decor Inspo,Loving the earthy tones with black and light wood. What kind of plant is that?,https://pin.it/689cRO1,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/abce9eae-2554-4096-b989-eb88780011df_1630476691666_48c519f5_6e0a_4b8e_96df_ade3eaf189ed.jpg,wall art,urban industrial,rugs,pillows,mirrors,mantel,living,interior decortion,indoor plants,Home Decor
male,18-24,San Diego,California,United States,1,I Was in The Black Eyed Peas. Then I Quit. | 'Almost Famous' by Op-Docs,Powerful,https://youtu.be/KkSDNxM1w58,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/aed17c61-1a6f-498f-8b39-aca97e622531_1630476751737_b81c5d45_3694_44f7_9f89_03c482c869f3.jpg,work,short film,music industry,music,moving,Interesting,hip-hop,good watch,fame,emotional
male,25-34,San Diego,California,United States,1,Lust for Life by Lana Del Rey (Album),"Gloomy, glamorous, and smitten with California. \n\n""White Mustang"" and ""Heroin"" are must listen tracks.",https://itunes.apple.com/us/album/lust-for-life/id1256684768,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/ea412d91-9e20-49ae-9f9a-38ab83aba25e_1630477908479_95afbc99_2d40_4ac2_a96c_115b2046e6ca.gif,sad,summer,streaming music,songs,singles,Rey,music,Lust for Life,Lust,listen
female,18-24,San Diego,California,United States,1,The Fishery,Top shelf seafood market and restaurant. A must visit. The food is second to none in terms of freshness. ,https://www.thefishery.com/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/ed60ae6a-f777-4204-9dde-1e2a0359cd6c_1630477964794_63ad01f7_63ff_4cf3_8b3c_3168470b3560.jpg,Seafood,fresh,date night,san diego,pacific beach,north pb,fresh seafood,seafood market,restaurant,food
female,18-24,San Diego,California,United States,1,Sarahs Day - YouTube,"Even though she is the fitness princess of Australia, her vlogs contain wholesome content of her making food for her friends and family. She has an infectious personality that will surely put a smile on your face and motivate you to live healthily.",https://www.youtube.com/channel/UCAHufvd02viJSRdt3ojdPOg,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/0b8324b9-67e3-49cb-842a-6d7c14f080b2_1630473574130_50d6576c_4c8c_408e_8e6a_a059988b875b.jpg,Youtuber,Youtube,Workout,what I eat in a day,wellness,Sarahs Day,productive,Lifestyle,Food,entrepreneur
female,18-24,San Diego,California,United States,1,The Weeknd - The Zone ft. Drake,let me get inside my zone ,https://m.youtube.com/watch?v=tfrWuiQ4QNc&feature=youtu.be,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/82b65fae-b29a-42f9-87ca-7a950f08082a_1630475898660_7b135cd6_57ae_4dde_9f31_1f419f8f84a5.jpg,The Weeknd,Sex,OVO,Drake features,Chill music,Zone,Xo records,xo,Weeknd,Universal
male,18-24,Palo Alto,California,United States,1,6.AM - This Is It,Some pretty chill stuff. ,https://www.youtube.com/watch?v=6Qp5aXP1Iww,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/722e33fd-edcf-462d-ac0e-27ddf09d1395_1630475566195_4a2118a6_7d15_4c4f_85ee_2e88f9f027aa.jpg,this is it,This,summer chill mix,music,It,hop,hip,futuristic,feel,driving
male,25-34,San Diego,California,United States,4,ROMA | Netflix Official Site,Netflix’s best original film yet. A true masterpiece.,https://www.netflix.com/title/80240715,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/164525a5-8a66-4db8-ac52-b1a1d5654a05_1630473781033_8fd95890_f195_41c2_9e91_0bdf645c7b80.jpg,Powerful,Global,Drama,watch TV,stream tv,stream movies,Site,Serious,ROMA,Poor
female,25-34,Goodyear,Arizona,United States,1,Lore Podcast,"Explore folklore from across the world in this podcast, examining the true stories behind some of the world's most notorious or little known superstitions. A great mix of history and creepiness, you'll be drawn in by the narrative and the amazing score. ",https://www.lorepodcast.com/,http://static1.squarespace.com/static/53bc57f0e4b00052ff4d7ccd/t/582efd6d8419c28d0b7c0618/1479474542994/lore-logo-light.png?format=1500w,Superstitions,Stories,Podcast,History,Global,Folklore,fiction,Crime,Creepy,Award-winning
male,25-34,San Diego,California,United States,1,How to Style Your Space With Earthy Tones,,https://collectivegen.com/2019/02/how-to-style-your-space-with-earthy-tones/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/3782a29b-43d7-44b5-9e6d-25ef8544fdef_1630474431726_ac91885b_e6ed_47b3_a1e1_ce6da883d2f2.jpg,Natural,earthy,design,decoration,Style,Home Decor,Decor,bohemian,wall art,urban industrial
male,18-24,San Diego,California,United States,2,Melting Pot - Fine Fondue Restaurant,The go-to fondue restaurant. ,https://www.meltingpot.com/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/e6911446-6eab-4787-b419-a9933415315f_1630477840516_195e8247_7d8d_450b_a8ee_ec5e50293864.jpg,restaurants,San diego,pricey,Fancy,Dinner,celebration dinner,utc,unique dining experience,Unique,special
female,18-24,San Diego,California,United States,1,EcoEnclose (@ecoenclose) • Instagram photos and videos,"I get almost all my packaging materials for my small business from this company. They use 100% recycled materials to make padded mailers, shipping labels, boxes, etc. Sustainable and super affordable!",https://www.instagram.com/ecoenclose/?hl=en,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/823cb756-ed5e-47ca-8d69-e08beead37b9_1630475889998_96c99864_8cc9_4619_98dd_b0450571308d.png,sustainability,green,sustainable,shipping,packaging,materials,"labels,",environmentally friendly,Environmentally conscious,EcoEnclose
male,18-24,San Diego,California,United States,1,Why Americans Love Taco Bell,This is actually really interesting,https://youtu.be/_eQ2Dry2R_8,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/2938b96e-0d75-4690-8f7d-20fa059750ce_1630474145038_ce0f63ab_dec3_4192_9227_7c89a774e753.jpg,Informative,Taco bell,Food,CNBC,world news,us news,Taco,stock market,Short watch,Short video
male,18-24,San Diego,California,United States,1,JORDANN - Business Solutions,Beautiful song,https://www.youtube.com/watch?v=FyRk7W2Gtlk,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/ff539cc4-fdf0-49c6-a881-0357ec1046ad_1630478305736_5ba55831_454c_48b8_8b1b_95614baf6196.jpg,peaceful,easy,chillpop,soft,smooth,indie,synthpop,electronic,synth,music
male,25-34,Los Angeles,California,United States,1,Lil Dicky - Lemme Freak (Official Video),Because we all love Lil Dicky. This music video is too funny.,https://www.youtube.com/watch?v=ocGiulPm3IU,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/8e06e4ed-6fbd-4982-b954-ba4cfbe8476d_1630476118183_1c2c8112_18e5_4557_99db_dcc6c96fda6b.jpg,white,Video,sexual,sex,rapper,Rap/Hip-Hop,rap,music,Lil,Lemme
male,25-34,San Diego,California,United States,7,The Big Short (2015),"Super well-written movie about the 2008 housing crisis, funny and well-acted. A must-see for anyone interested in finance.",http://www.imdb.com/title/tt1596363/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/30c96dd7-c2fb-4eb1-8717-4ebdd6f96ef2_1630474306536_24510062_3f2d_47da_a56d_6acabbdf02bc.gif,Finance,Steve carrell,Smart,Ryan gosling,movie,informational,educational,dramas,Business,Brad pitt
male,25-34,Los Angeles,California,United States,1,Meltdown,Smooth song,https://open.spotify.com/track/5wlhLkl4UHfPwI6tSfTgJB?si=qX07TZ4bRVSGQjNf_dDyUw,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/edc01e0f-e074-4b92-8a97-4784a0cb761b_1630477970179_b8dfbf67_1a46_459d_9878_a60395dfdf1f.jpg,smooth,flow,chilled vibes,vibes,so good,Relaxed vibe,music,laidback,chilled out,chill
male,25-34,San Diego,California,United States,1,Malaa - Revolt feat Jacknife,goes hard,https://soundcloud.com/djsnake/malaa-revolt-feat-jacknife,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/8fb8da3b-d740-4aa6-bc21-27ea3406df4d_1630476141156_b5c0c9d4_5faf_4015_a716_e75f2490e0c0.jpg,Rager,party music,House,Malaa,House music,tracks,soundcloud,sound,Revolt,music
male,18-24,San Diego,California,United States,1,Timeflies - Little Bit,"little bit, little bit, little bit",https://www.youtube.com/watch?v=E5Zzi8RKbAI,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/e294bd3d-c6ec-4516-ae1e-d4061e569339_1630477763721_d0f6ce71_1a6d_4f59_9d89_2151e876f1cf.jpg,pop,timeflies little bit,Timeflies,songs,song,new timeflies,music,love,little bit timeflies,little bit cal
female,25-34,San Diego,California,United States,1,Road Trip (2000),Four college buddies embark on a road trip to retrieve an illicit tape mistakenly mailed to a female friend.,http://www.imdb.com/title/tt0215129/?ref_=nv_sr_1,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/08a2fcaf-30d0-43b6-a4b2-2392784c3cfd_1630473515615_eefe8be6_12bd_4016_b8b5_7a8118f2b7d1.jpg,Trip,silly,road,movies,movie,lighthearted,kids,humor,hilarious,funny
male,18-24,San Diego,California,United States,1,Curry House - Japanese Curry,Delicious Japanese curry with locations all over Southern California.,https://www.curryhouse-usa.com/,https://www.ichibanya.co.jp/assets/images/english/english-main01.png,torrance,Restaurant,monterey park,little tokyo,katsu,Japanese,House,hamburger,gardenia,food
female,18-24,Beaverton,Oregon,United States,1,Infinity Train | HBO Max Originals,"Infinity Train is a fascinating show about a mysterious train that seemingly goes on forever. The cars are full of fantastical landscapes and interesting new characters, and each season follows a different passenger on the train. One of my favorite animated shows. ",https://www.hbomax.com/series/urn:hbo:series:GXkNXsArG_o7CZgEAABfH,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/1046639b-3e69-4482-b5f9-cbe3bc3a7699_1630473667379_1af5bdfd_56e2_4ddb_9f9c_f520ef8ac6a9.jpg,tv show,story building,Science fiction,hbo max,binge worthy,animated,,,,
male,25-34,San Diego,California,United States,1,Ghost Dog: The Way of the Samurai (1999) - IMDb,"Totally underrated movie. Just a kickass movie with a super cool main character. Forest Whittaker kills it, and the storyline is great with the perfect mix of action and mystery.",https://www.imdb.com/title/tt0165798/?ref_=ttls_li_tt,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/dae5839f-e8b8-47a8-b1a1-bb6f92ca3109_1630477614169_d3b351b0_1562_4d18_a82d_0cc42f551c01.jpg,unique,badass movies,thrillers,thriller,hit man,Ghost,Way,the way of the sumurai,Samurai,movies
male,25-34,San Diego,California,United States,4,La Jolla Comedy Store,Great comedy club with some quality acts and a rich history. Always a great evening out. ,https://thecomedystore.com/la-jolla/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/9c73cb51-4c09-4982-9b8d-395f59306461_1630476387662_0a1734d9_59a9_417d_bfeb_79dffee788ee.jpg,Hilarious,Date night,Things to do in San Diego,Things to do,Fun things to do,Fun,San diego,Funny,Drinking,Date
male,25-34,San Diego,California,United States,2,YA SALIM,,https://m.youtube.com/watch?v=ujTDVOA5Y_Y,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/ab0f347f-0d46-4a1a-9256-7ef93ca38b00_1630476676383_52bd6c40_bbc7_409c_893c_38d4b8f3268b.jpg,funny,classic,zohan,you dont mess with the zohan,ya salim,YA,SALIM,,,
female,18-24,San Diego,California,United States,2,Ekali live @ EDC Las Vegas 2019,should’ve sent it,https://www.youtube.com/watch?v=HJlYuYBJtog,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/4e40ae13-c41a-4701-b03f-6269d8f4967d_1630474868482_768775f7_4de4_4fef_9c8a_87cfdefb02f1.png,EDC,live,Las Vegas,Ekali,2019,youtube,Vegas,music,Las,Festival
male,25-34,San Diego,California,United States,7,Face/Off (1997),"It’s wildly entertaining, unique, and smart",http://www.imdb.com/title/tt0119094/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/c50b9f17-f66d-4447-afd7-b9670b6a0646_1630477201677_4c080427_c5b4_4171_8537_23f9014ef51a.jpg,fiction,Wildly,unique,undercover,thriller,Smart,science,sci-fi,sci,police
male,18-24,San Diego,California,United States,1,Side Effects (2013) - IMDb,"Great twists and turns thriller. Slow at first, but picks up as it goes on. ",https://www.imdb.com/title/tt2053463,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/798e008a-adfd-4620-b48b-dbea4318fe4c_1630475707795_f5a97823_7e24_4d19_9981_e5fb9bdc2b63.jpg,twists and turns,pills,mental illness,intense,dramatic,thriller,mystery,insider trading,channing Tatum,Rooney mara
male,25-34,San Diego,California,United States,12,Kingsman: The Secret Service (2014),Funny adventure spy movie that’s a whole bunch of fun! Super unique. ,http://www.imdb.com/title/tt2802144/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/deaa250b-7217-4b2f-8175-9f1be3d1d8ed_1630477685172_9fab9e89_e468_4057_b0bc_79180b06ba56.jpg,spy,Action,Funny,British,weird,teen,Secret,movie,English,comedy
male,25-34,San Diego,California,United States,1,BiggerPockets: The Real Estate Investing Social Network,A great real estate investing site for someone learning to flip homes or to get into personal development projects.,https://www.biggerpockets.com/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/b301ebdb-672d-441c-8eea-7fa94c69e452_1630476836674_e20aad66_e3ff_436e_b13f_19abce1eb119.png,Social,Real Estate,Real,Pockets,Network,Money,Investing,Flipping Houses,Flipping,Estate
female,18-24,San Diego,California,United States,1,Tchami - Move Your Body ,One of my favorites,https://soundcloud.com/iamtchami/move-your-body-tchami,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/7c0b8f27-d142-44d1-8c87-4c598d2d1322_1630475759711_6d5f7781_2aa9_40c6_913c_cec7d6cc91d2.jpg,Your,Tribute,tracks,Tchami,soundcloud,sound,music,Move,Marshall,Jefferson
female,18-24,San Diego,California,United States,1,Urban Decay Naked2 Eyeshadow Palette,Classic eyeshadow palette every girl should have ,http://www.urbandecay.com/naked-2-palette-by-urban-decay/282.html?cgid=1_502,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/86647249-70f0-4352-b8ee-2bf887b350d9_1630475970829_3c77007a_07a2_4a62_b342_2652cf90ec01.jpg,Urban Decay Urban Decay,neutral eyeshadows,Naked2,Naked Palette,Naked Eyeshadow Palette,Naked 2,Naked,Makeup,Eyeshadow Palette,Eyeshadow collections
male,25-34,San Diego,California,United States,1,Shopify,"If you are a small retail business, Shopify is exactly what you need to get off the ground. ",https://www.shopify.com,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/79cf04d1-49bf-437f-a914-eee267252ec1_1630475712483_25101412_77a5_4c08_8bab_c1f7659cdda5.jpg,Trial,solution,Software,small,shopify,retail,Platform,owners,owner,money
